Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
92,2,2.0,2.0,0.565,1.499,3,1.0,24,2,8.0,8.0,857.0,857.0,0.0
92,1,2.0,2.0,0.484,2.627,3,0.0,25,2,9.0,10.0,653.0,6216.0,2.0
92,2,2.0,2.0,1.704,0.951,3,1.0,26,2,8.0,8.0,594.0,594.0,0.0
92,1,1.0,4.0,0.66,1.765,3,1.0,27,2,8.0,6.0,1026.0,345.0,2.0
92,2,2.0,3.0,0.738,1.734,3,1.0,28,2,8.0,8.0,104.0,104.0,0.0
92,1,1.0,4.0,0.695,1.229,3,1.0,29,2,7.0,7.0,126.0,126.0,1.0
92,1,2.0,2.0,0.813,1.642,3,0.0,30,2,8.0,8.0,248.0,100.0,2.0
92,2,2.0,3.0,0.423,1.791,3,1.0,31,2,8.0,8.0,175.0,175.0,0.0
92,2,2.0,2.0,1.892,1.113,3,1.0,32,2,8.0,8.0,134.0,134.0,0.0
93,2,2.0,4.0,0.199,0.379,3,1.0,18,2,8.0,8.0,455.0,455.0,0.0
93,1,1.0,4.0,0.72,0.675,3,1.0,19,2,7.0,7.0,126.0,126.0,1.0
93,1,1.0,4.0,0.325,0.421,3,1.0,20,2,8.0,7.0,1124.0,100.0,2.0
93,2,2.0,4.0,0.565,1.076,3,1.0,21,2,8.0,8.0,3412.0,3412.0,0.0
93,2,2.0,4.0,0.863,1.161,3,1.0,22,2,8.0,8.0,134.0,134.0,0.0
93,1,1.0,4.0,0.433,0.712,3,1.0,23,2,7.0,6.0,613.0,408.0,1.0
93,2,2.0,4.0,0.523,0.557,3,1.0,24,2,8.0,8.0,175.0,175.0,0.0
93,1,1.0,4.0,0.232,0.807,3,1.0,25,2,9.0,10.0,653.0,6216.0,2.0
93,2,2.0,4.0,0.309,0.989,3,1.0,26,2,8.0,8.0,104.0,104.0,0.0
93,2,2.0,4.0,2.441,1.369,3,1.0,27,2,8.0,8.0,857.0,857.0,0.0
93,1,1.0,4.0,0.786,0.761,3,1.0,28,2,9.0,9.0,707.0,889.0,1.0
93,1,NAN,4.0,NAN,1.271,3,NAN,29,2,8.0,6.0,1026.0,345.0,2.0
93,2,1.0,4.0,0.25,1.474,3,0.0,30,2,8.0,8.0,896.0,896.0,0.0
93,1,1.0,4.0,0.684,0.402,3,1.0,31,2,8.0,8.0,248.0,100.0,2.0
93,2,2.0,4.0,1.189,1.422,3,1.0,32,2,8.0,8.0,594.0,594.0,0.0
94,2,2.0,NAN,1.136,NAN,3,1.0,18,2,8.0,8.0,857.0,857.0,0.0
94,1,1.0,4.0,1.079,1.426,3,1.0,19,2,7.0,7.0,126.0,126.0,1.0
94,2,2.0,3.0,1.474,1.436,3,1.0,20,2,8.0,8.0,134.0,134.0,0.0
94,2,2.0,NAN,1.639,NAN,3,1.0,21,2,8.0,8.0,594.0,594.0,0.0
94,1,1.0,4.0,1.04,1.777,3,1.0,22,2,8.0,7.0,1124.0,100.0,2.0
94,2,1.0,NAN,1.004,NAN,3,0.0,23,2,8.0,8.0,175.0,175.0,0.0
94,1,2.0,NAN,1.349,NAN,3,0.0,24,2,8.0,8.0,248.0,100.0,2.0
94,1,2.0,4.0,0.825,1.06,3,0.0,25,2,7.0,6.0,613.0,408.0,1.0
94,2,2.0,3.0,1.35,2.011,3,1.0,26,2,8.0,8.0,104.0,104.0,0.0
94,1,1.0,4.0,0.774,1.214,3,1.0,27,2,8.0,6.0,1026.0,345.0,2.0
94,1,2.0,4.0,0.584,1.317,3,0.0,28,2,9.0,10.0,653.0,6216.0,2.0
94,2,2.0,NAN,0.998,NAN,3,1.0,29,2,8.0,8.0,3412.0,3412.0,0.0
94,1,1.0,4.0,0.972,1.986,3,1.0,30,2,9.0,9.0,707.0,889.0,1.0
94,2,1.0,NAN,1.444,NAN,3,0.0,31,2,8.0,8.0,455.0,455.0,0.0
94,2,1.0,4.0,0.813,1.614,3,0.0,32,2,8.0,8.0,896.0,896.0,0.0
95,2,2.0,3.0,1.091,1.388,3,1.0,18,2,8.0,8.0,175.0,175.0,0.0
95,2,2.0,2.0,0.974,1.956,3,1.0,19,2,8.0,8.0,896.0,896.0,0.0
95,2,2.0,3.0,0.706,1.257,3,1.0,20,2,8.0,8.0,3412.0,3412.0,0.0
95,2,1.0,2.0,1.774,1.796,3,0.0,21,2,8.0,8.0,455.0,455.0,0.0
95,2,2.0,3.0,0.817,2.084,3,1.0,22,2,8.0,8.0,857.0,857.0,0.0
95,1,1.0,4.0,0.859,1.805,3,1.0,23,2,8.0,8.0,248.0,100.0,2.0
95,2,1.0,2.0,0.975,1.74,3,0.0,24,2,8.0,8.0,594.0,594.0,0.0
95,2,2.0,3.0,0.618,1.529,3,1.0,25,2,8.0,8.0,134.0,134.0,0.0
95,2,1.0,2.0,0.543,1.114,3,0.0,26,2,8.0,8.0,104.0,104.0,0.0
95,1,1.0,2.0,1.818,1.817,3,1.0,27,2,9.0,10.0,653.0,6216.0,2.0
95,1,1.0,4.0,0.429,1.616,3,1.0,28,2,7.0,6.0,613.0,408.0,1.0
95,1,1.0,2.0,0.659,1.898,3,1.0,29,2,9.0,9.0,707.0,889.0,1.0
95,1,1.0,3.0,0.62,2.78,3,1.0,30,2,8.0,6.0,1026.0,345.0,2.0
95,1,1.0,4.0,1.047,2.151,3,1.0,31,2,7.0,7.0,126.0,126.0,1.0
95,1,1.0,4.0,1.438,1.814,3,1.0,32,2,8.0,7.0,1124.0,100.0,2.0
96,1,1.0,4.0,1.726,2.277,3,1.0,18,2,8.0,8.0,248.0,100.0,2.0
96,2,2.0,2.0,0.704,1.359,3,1.0,19,2,8.0,8.0,175.0,175.0,0.0
96,2,2.0,2.0,0.444,1.723,3,1.0,20,2,8.0,8.0,134.0,134.0,0.0
96,1,1.0,4.0,1.11,2.122,3,1.0,21,2,7.0,7.0,126.0,126.0,1.0
96,1,1.0,4.0,1.656,1.768,3,1.0,22,2,8.0,7.0,1124.0,100.0,2.0
96,2,2.0,2.0,0.681,1.057,3,1.0,23,2,8.0,8.0,455.0,455.0,0.0
96,2,2.0,4.0,1.113,0.892,3,1.0,24,2,8.0,8.0,104.0,104.0,0.0
96,2,2.0,2.0,0.799,1.441,3,1.0,25,2,8.0,8.0,896.0,896.0,0.0
96,2,1.0,NAN,2.239,NAN,3,0.0,26,2,8.0,8.0,3412.0,3412.0,0.0
96,2,1.0,1.0,1.542,0.939,3,0.0,27,2,8.0,8.0,857.0,857.0,0.0
96,1,1.0,4.0,0.99,1.885,3,1.0,28,2,8.0,6.0,1026.0,345.0,2.0
96,1,1.0,1.0,0.715,1.685,3,1.0,29,2,9.0,9.0,707.0,889.0,1.0
96,2,2.0,4.0,1.932,1.403,3,1.0,30,2,8.0,8.0,594.0,594.0,0.0
96,1,1.0,3.0,1.021,1.661,3,1.0,31,2,9.0,10.0,653.0,6216.0,2.0
96,1,1.0,4.0,0.826,1.762,3,1.0,32,2,7.0,6.0,613.0,408.0,1.0
97,2,2.0,2.0,0.647,1.323,3,1.0,18,2,8.0,8.0,175.0,175.0,0.0
97,2,2.0,4.0,0.649,0.758,3,1.0,19,2,8.0,8.0,134.0,134.0,0.0
97,2,2.0,4.0,0.443,0.467,3,1.0,20,2,8.0,8.0,594.0,594.0,0.0
97,1,1.0,3.0,0.36,1.23,3,1.0,21,2,8.0,6.0,1026.0,345.0,2.0
97,2,2.0,2.0,0.444,1.468,3,1.0,22,2,8.0,8.0,896.0,896.0,0.0
97,2,2.0,4.0,0.528,0.772,3,1.0,23,2,8.0,8.0,857.0,857.0,0.0
97,1,1.0,2.0,1.32,2.223,3,1.0,24,2,9.0,9.0,707.0,889.0,1.0
97,2,2.0,4.0,0.319,0.362,3,1.0,25,2,8.0,8.0,455.0,455.0,0.0
97,2,2.0,4.0,0.33,0.59,3,1.0,26,2,8.0,8.0,104.0,104.0,0.0
97,1,1.0,1.0,0.795,1.812,3,1.0,27,2,8.0,8.0,248.0,100.0,2.0
97,1,1.0,4.0,0.329,0.938,3,1.0,28,2,8.0,7.0,1124.0,100.0,2.0
97,1,1.0,4.0,0.37,0.655,3,1.0,29,2,7.0,6.0,613.0,408.0,1.0
97,1,1.0,4.0,0.25,0.804,3,1.0,30,2,7.0,7.0,126.0,126.0,1.0
97,2,2.0,2.0,0.723,2.07,3,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
97,1,1.0,1.0,1.628,1.046,3,1.0,32,2,9.0,10.0,653.0,6216.0,2.0
